id,time,YITmean,YITmedian,date,Shooter,points for game,Home Team,Away Team,home,differenceinranking,differenceinwin,DifferenceAVGrebounds,differenceFGATT
100,41,1,1,1/19/2017,David Lee,10,SAS,DEN,1,-16,25.6,-2.5,2
100,42,1,1,1/21/2017,David Lee,14,CLE,SAS,0,-3,12.2,0.2,1.9
100,43,1,1,1/23/2017,David Lee,14,BRO,SAS,0,-28,50,0,1.2
100,44,1,1,1/24/2017,David Lee,8,TOR,SAS,0,-3,12.2,0.6,1
100,45,1,1,1/27/2017,David Lee,10,NOP,SAS,0,-19,32.9,0.2,0.4
100,46,1,1,1/29/2017,David Lee,14,SAS,DAL,1,-20,34.2,5.3,2.2
100,47,0,0,1/31/2017,David Lee,6,SAS,OKL,1,-8,17.1,-2.7,0.9
100,48,1,1,2/2/2017,David Lee,8,SAS,PHI,1,-25,40.3,1.1,0.8
100,49,0,0,2/4/2017,David Lee,0,SAS,DEN,1,-16,25.6,-2.5,2
100,50,1,1,2/6/2017,David Lee,12,MEM,SAS,0,-9,22,1.1,1.7
100,51,0,0,2/8/2017,David Lee,2,PHI,SAS,0,-25,40.3,1.1,0.8
100,52,1,1,2/10/2017,David Lee,10,DET,SAS,0,-17,29.3,-1.8,2.1
100,53,1,1,2/12/2017,David Lee,10,NYK,SAS,0,-22,36.6,-1.3,0.4
100,54,1,1,2/13/2017,David Lee,8,IND,SAS,0,-11,23.2,1.9,0.9
100,55,0,0,2/15/2017,David Lee,6,ORL,SAS,0,-24,39,0.7,1.1
100,56,0,0,2/24/2017,David Lee,2,LAC,SAS,0,-3,12.2,0.9,1.7
100,57,0,0,2/26/2017,David Lee,6,LAL,SAS,0,-26,42.7,0.4,2
100,58,1,1,3/1/2017,David Lee,16,SAS,IND,1,-11,23.2,1.9,0.9
100,59,0,0,3/4/2017,David Lee,4,SAS,MIN,1,-22,36.6,1.5,1.4
100,60,0,0,3/6/2017,David Lee,6,SAS,HOU,1,-1,7.3,-0.5,1.6
100,61,1,1,3/8/2017,David Lee,16,SAS,SAC,1,-21,35.4,2.8,1.9
100,62,0,0,3/9/2017,David Lee,0,OKL,SAS,0,-8,17.1,-2.7,0.9
100,63,1,1,3/11/2017,David Lee,8,SAS,GSW,1,1,-7.3,-0.5,-0.9
100,64,1,1,3/13/2017,David Lee,14,SAS,ATL,1,-9,22,-0.4,1.1
100,65,1,1,3/15/2017,David Lee,10,SAS,POR,1,-13,24.4,0.2,0.9
100,66,0,0,3/18/2017,David Lee,2,MEM,SAS,0,-9,22,1.1,1.7
100,67,1,1,3/19/2017,David Lee,8,SAS,SAC,1,-21,35.4,2.8,1.9
100,68,0,0,3/23/2017,David Lee,4,SAS,MEM,1,-9,22,1.1,1.7
100,69,0,0,3/25/2017,David Lee,2,SAS,NYK,1,-22,36.6,-1.3,0.4
100,70,0,0,3/27/2017,David Lee,2,SAS,CLE,1,-3,12.2,0.2,1.9
100,71,1,1,3/29/2017,David Lee,8,SAS,GSW,1,1,-7.3,-0.5,-0.9
100,72,1,1,3/31/2017,David Lee,8,OKL,SAS,0,-8,17.1,-2.7,0.9
100,73,0,0,4/4/2017,David Lee,0,SAS,MEM,1,-9,22,1.1,1.7
100,74,0,0,4/5/2017,David Lee,6,SAS,LAL,1,-26,42.7,0.4,2
100,75,1,1,4/7/2017,David Lee,12,DAL,SAS,0,-20,34.2,5.3,2.2
100,76,0,0,4/8/2017,David Lee,6,SAS,LAC,1,-3,12.2,0.9,1.7
100,77,0,0,4/10/2017,David Lee,4,POR,SAS,0,-13,24.4,0.2,0.9
100,78,0,0,4/12/2017,David Lee,2,UTA,SAS,0,-3,12.2,0.7,0.9
101,1,0,0,2/28/2017,David Nwaba,0,LAL,CHA,1,8,-12.2,-0.1,-0.9
101,2,0,1,3/3/2017,David Nwaba,4,LAL,BOS,1,24,-32.9,1.5,-0.2
101,3,0,1,3/7/2017,David Nwaba,2,DAL,LAL,0,6,-8.5,4.9,0.2
101,4,0,1,3/9/2017,David Nwaba,2,PHX,LAL,0,-1,2.4,-1.5,-1
101,5,0,1,3/12/2017,David Nwaba,2,LAL,PHI,1,1,-2.4,0.7,-1.2
101,6,0,1,3/13/2017,David Nwaba,2,DEN,LAL,0,10,-17.1,-2.9,0
101,7,0,1,3/15/2017,David Nwaba,4,HOU,LAL,0,25,-35.4,-0.9,-0.4
101,8,0,1,3/17/2017,David Nwaba,4,LAL,MIL,1,15,-19.5,3.1,-1.4
101,9,1,1,3/19/2017,David Nwaba,6,LAL,CLE,1,23,-30.5,-0.2,-0.1
101,10,0,1,3/21/2017,David Nwaba,2,LAL,LAC,1,23,-30.5,0.5,-0.3
101,11,1,1,3/24/2017,David Nwaba,8,LAL,MIN,1,4,-6.1,1.1,-0.6
101,12,1,1,3/26/2017,David Nwaba,9,LAL,POR,1,13,-18.3,-0.2,-1.1
101,13,1,1,3/28/2017,David Nwaba,8,LAL,WAS,1,19,-28.1,0.6,-0.2
101,14,0,1,3/30/2017,David Nwaba,2,MIN,LAL,0,4,-6.1,1.1,-0.6
101,15,1,1,4/1/2017,David Nwaba,12,LAC,LAL,0,23,-30.5,0.5,-0.3
101,16,0,1,4/2/2017,David Nwaba,2,LAL,MEM,1,17,-20.7,0.7,-0.3
101,17,1,1,4/5/2017,David Nwaba,10,SAS,LAL,0,26,-42.7,-0.4,-2
102,1,0,0,10/25/2016,David West,2,GSW,SAS,1,-1,7.3,0.5,0.9
102,2,0,0,10/28/2016,David West,2,NOP,GSW,0,-20,40.2,0.7,1.3
102,3,1,1,10/30/2016,David West,4,PHX,GSW,0,-28,52.4,-0.6,1.9
102,4,1,1,11/1/2016,David West,4,POR,GSW,0,-14,31.7,0.7,1.8
102,5,0,0,11/3/2016,David West,2,GSW,OKL,1,-9,24.4,-2.2,1.8
102,6,1,1,11/4/2016,David West,4,LAL,GSW,0,-27,50,0.9,2.9
102,7,1,1,11/7/2016,David West,6,GSW,NOP,1,-20,40.2,0.7,1.3
102,8,1,1,11/9/2016,David West,4,GSW,DAL,1,-21,41.5,5.8,3.1
102,9,1,1,11/10/2016,David West,4,DEN,GSW,0,-17,32.9,-2,2.9
102,10,0,0,11/13/2016,David West,2,GSW,PHX,1,-28,52.4,-0.6,1.9
102,11,1,1,11/16/2016,David West,6,TOR,GSW,0,-4,19.5,1.1,1.9
102,12,1,1,11/18/2016,David West,4,BOS,GSW,0,-3,17.1,2.4,2.7
102,13,1,1,11/19/2016,David West,6,MIL,GSW,0,-12,30.5,4,1.5
102,14,1,1,11/21/2016,David West,4,IND,GSW,0,-12,30.5,2.4,1.8
102,15,0,0,11/23/2016,David West,2,GSW,LAL,1,-27,50,0.9,2.9
102,16,0,0,11/25/2016,David West,2,LAL,GSW,0,-27,50,0.9,2.9
102,17,0,0,11/26/2016,David West,2,GSW,MIN,1,-23,43.9,2,2.3
102,18,0,0,11/28/2016,David West,0,GSW,ATL,1,-10,29.3,0.1,2
102,19,0,0,12/1/2016,David West,0,GSW,HOU,1,-2,14.6,0,2.5
102,20,1,1,12/3/2016,David West,10,GSW,PHX,1,-28,52.4,-0.6,1.9
102,21,0,0,12/5/2016,David West,2,GSW,IND,1,-12,30.5,2.4,1.8
102,22,0,0,12/7/2016,David West,0,LAC,GSW,0,-4,19.5,1.4,2.6
102,23,1,1,12/8/2016,David West,4,UTA,GSW,0,-4,19.5,1.2,1.8
102,24,1,1,12/10/2016,David West,8,MEM,GSW,0,-10,29.3,1.6,2.6
102,25,0,0,12/11/2016,David West,2,MIN,GSW,0,-23,43.9,2,2.3
102,26,0,0,12/13/2016,David West,2,NOP,GSW,0,-20,40.2,0.7,1.3
102,27,0,0,12/15/2016,David West,2,GSW,NYK,1,-23,43.9,-0.8,1.3
102,28,1,1,12/17/2016,David West,4,GSW,POR,1,-14,31.7,0.7,1.8
102,29,1,1,12/20/2016,David West,4,GSW,UTA,1,-4,19.5,1.2,1.8
102,30,1,1,12/22/2016,David West,8,BRO,GSW,0,-29,57.3,0.5,2.1
102,31,1,1,12/23/2016,David West,6,DET,GSW,0,-18,36.6,-1.3,3
102,32,0,0,12/25/2016,David West,2,CLE,GSW,0,-4,19.5,0.7,2.8
102,33,1,1,12/28/2016,David West,4,GSW,TOR,1,-4,19.5,1.1,1.9
102,34,1,1,12/30/2016,David West,4,GSW,DAL,1,-21,41.5,5.8,3.1
102,35,0,0,1/2/2017,David West,2,GSW,DEN,1,-17,32.9,-2,2.9
102,36,1,1,1/4/2017,David West,4,GSW,POR,1,-14,31.7,0.7,1.8
102,37,0,0,1/6/2017,David West,0,GSW,MEM,1,-10,29.3,1.6,2.6
102,38,0,0,1/8/2017,David West,2,SAC,GSW,0,-22,42.7,3.3,2.8
102,39,0,0,1/10/2017,David West,2,GSW,MIA,1,-14,31.7,0.8,1.1
102,40,0,0,1/12/2017,David West,2,GSW,DET,1,-18,36.6,-1.3,3
102,41,1,1,1/16/2017,David West,6,GSW,CLE,1,-4,19.5,0.7,2.8
102,42,1,1,1/18/2017,David West,8,GSW,OKL,1,-9,24.4,-2.2,1.8
102,43,1,1,2/23/2017,David West,4,GSW,LAC,1,-4,19.5,1.4,2.6
102,44,0,0,2/25/2017,David West,2,GSW,BRO,1,-29,57.3,0.5,2.1
102,45,0,0,2/27/2017,David West,2,PHI,GSW,0,-26,47.6,1.6,1.7
102,46,1,1,2/28/2017,David West,6,WAS,GSW,0,-8,21.9,1.5,2.7
102,47,0,0,3/2/2017,David West,2,CHI,GSW,0,-14,31.7,-1.9,2
102,48,1,1,3/5/2017,David West,6,NYK,GSW,0,-23,43.9,-0.8,1.3
102,49,1,1,3/6/2017,David West,10,ATL,GSW,0,-10,29.3,0.1,2
102,50,0,0,3/8/2017,David West,0,GSW,BOS,1,-3,17.1,2.4,2.7
102,51,0,0,3/10/2017,David West,0,MIN,GSW,0,-23,43.9,2,2.3
102,52,1,1,3/11/2017,David West,6,SAS,GSW,0,-1,7.3,0.5,0.9
102,53,0,0,3/14/2017,David West,2,GSW,PHI,1,-26,47.6,1.6,1.7
102,54,1,1,3/16/2017,David West,6,GSW,ORL,1,-25,46.3,1.2,2
102,55,1,1,3/18/2017,David West,4,GSW,MIL,1,-12,30.5,4,1.5
102,56,1,1,3/20/2017,David West,8,OKL,GSW,0,-9,24.4,-2.2,1.8
102,57,1,1,3/21/2017,David West,4,DAL,GSW,0,-21,41.5,5.8,3.1
102,58,1,1,3/24/2017,David West,8,GSW,SAC,1,-22,42.7,3.3,2.8
102,59,0,0,3/26/2017,David West,2,GSW,MEM,1,-10,29.3,1.6,2.6
102,60,0,0,3/28/2017,David West,2,HOU,GSW,0,-2,14.6,0,2.5
102,61,1,1,3/29/2017,David West,15,SAS,GSW,0,-1,7.3,0.5,0.9
102,62,1,1,3/31/2017,David West,6,GSW,HOU,1,-2,14.6,0,2.5
102,63,1,1,4/2/2017,David West,6,GSW,WAS,1,-8,21.9,1.5,2.7
102,64,1,1,4/4/2017,David West,6,GSW,MIN,1,-23,43.9,2,2.3
102,65,1,1,4/5/2017,David West,6,PHX,GSW,0,-28,52.4,-0.6,1.9
102,66,0,0,4/8/2017,David West,2,GSW,NOP,1,-20,40.2,0.7,1.3
103,1,1,1,10/25/2016,Davis Bertans,5,GSW,SAS,0,1,-7.3,-0.5,-0.9
103,2,0,1,10/29/2016,Davis Bertans,3,SAS,NOP,1,-19,32.9,0.2,0.4
103,3,1,1,10/30/2016,Davis Bertans,6,MIA,SAS,0,-13,24.4,0.3,0.2
103,4,0,0,11/4/2016,Davis Bertans,0,UTA,SAS,0,-3,12.2,0.7,0.9
103,5,0,0,11/5/2016,Davis Bertans,0,SAS,LAC,1,-3,12.2,0.9,1.7
103,6,0,0,11/14/2016,Davis Bertans,0,SAS,MIA,1,-13,24.4,0.3,0.2
103,7,1,1,11/16/2016,Davis Bertans,6,SAC,SAS,0,-21,35.4,2.8,1.9
103,8,0,1,11/18/2016,Davis Bertans,3,LAL,SAS,0,-26,42.7,0.4,2
103,9,0,1,11/21/2016,Davis Bertans,3,SAS,DAL,1,-20,34.2,5.3,2.2
103,10,1,1,11/23/2016,Davis Bertans,11,CHA,SAS,0,-18,30.5,0.3,1.1
103,11,1,1,11/25/2016,Davis Bertans,15,BOS,SAS,0,-2,9.8,1.9,1.8
103,12,0,0,11/26/2016,Davis Bertans,0,WAS,SAS,0,-7,14.6,1,1.8
103,13,0,0,11/29/2016,Davis Bertans,0,SAS,ORL,1,-24,39,0.7,1.1
103,14,1,1,11/30/2016,Davis Bertans,5,DAL,SAS,0,-20,34.2,5.3,2.2
103,15,0,0,12/5/2016,Davis Bertans,0,MIL,SAS,0,-11,23.2,3.5,0.6
103,16,0,1,12/10/2016,Davis Bertans,2,SAS,BRO,1,-28,50,0,1.2
103,17,0,1,12/14/2016,Davis Bertans,3,SAS,BOS,1,-2,9.8,1.9,1.8
103,18,0,0,12/18/2016,Davis Bertans,0,SAS,NOP,1,-19,32.9,0.2,0.4
103,19,0,0,12/25/2016,Davis Bertans,0,SAS,CHI,1,-13,24.4,-2.4,1.1
103,20,0,0,12/30/2016,Davis Bertans,0,SAS,POR,1,-13,24.4,0.2,0.9
103,21,1,1,1/3/2017,Davis Bertans,5,SAS,TOR,1,-3,12.2,0.6,1
103,22,1,1,1/7/2017,Davis Bertans,14,SAS,CHA,1,-18,30.5,0.3,1.1
103,23,1,1,1/10/2017,Davis Bertans,11,SAS,MIL,1,-11,23.2,3.5,0.6
103,24,1,1,1/12/2017,Davis Bertans,5,SAS,LAL,1,-26,42.7,0.4,2
103,25,0,0,1/14/2017,Davis Bertans,0,PHX,SAS,0,-27,45.1,-1.1,1
103,26,0,1,1/19/2017,Davis Bertans,3,SAS,DEN,1,-16,25.6,-2.5,2
103,27,1,1,1/23/2017,Davis Bertans,8,BRO,SAS,0,-28,50,0,1.2
103,28,1,1,1/24/2017,Davis Bertans,10,TOR,SAS,0,-3,12.2,0.6,1
103,29,1,1,1/27/2017,Davis Bertans,17,NOP,SAS,0,-19,32.9,0.2,0.4
103,30,1,1,1/29/2017,Davis Bertans,5,SAS,DAL,1,-20,34.2,5.3,2.2
103,31,0,1,1/31/2017,Davis Bertans,2,SAS,OKL,1,-8,17.1,-2.7,0.9
103,32,1,1,2/2/2017,Davis Bertans,12,SAS,PHI,1,-25,40.3,1.1,0.8
103,33,1,1,2/4/2017,Davis Bertans,7,SAS,DEN,1,-16,25.6,-2.5,2
103,34,0,0,2/6/2017,Davis Bertans,0,MEM,SAS,0,-9,22,1.1,1.7
103,35,1,1,2/8/2017,Davis Bertans,8,PHI,SAS,0,-25,40.3,1.1,0.8
103,36,1,1,2/10/2017,Davis Bertans,5,DET,SAS,0,-17,29.3,-1.8,2.1
103,37,0,1,2/12/2017,Davis Bertans,3,NYK,SAS,0,-22,36.6,-1.3,0.4
103,38,0,1,2/15/2017,Davis Bertans,3,ORL,SAS,0,-24,39,0.7,1.1
103,39,0,1,2/26/2017,Davis Bertans,3,LAL,SAS,0,-26,42.7,0.4,2
103,40,0,1,3/1/2017,Davis Bertans,3,SAS,IND,1,-11,23.2,1.9,0.9
103,41,0,0,3/3/2017,Davis Bertans,0,NOP,SAS,0,-19,32.9,0.2,0.4
103,42,1,1,3/8/2017,Davis Bertans,7,SAS,SAC,1,-21,35.4,2.8,1.9
103,43,0,1,3/9/2017,Davis Bertans,3,OKL,SAS,0,-8,17.1,-2.7,0.9
103,44,1,1,3/11/2017,Davis Bertans,11,SAS,GSW,1,1,-7.3,-0.5,-0.9
103,45,1,1,3/13/2017,Davis Bertans,8,SAS,ATL,1,-9,22,-0.4,1.1
103,46,0,1,3/18/2017,Davis Bertans,3,MEM,SAS,0,-9,22,1.1,1.7
103,47,0,1,3/19/2017,Davis Bertans,2,SAS,SAC,1,-21,35.4,2.8,1.9
103,48,0,0,3/21/2017,Davis Bertans,0,MIN,SAS,0,-22,36.6,1.5,1.4
103,49,0,1,3/27/2017,Davis Bertans,3,SAS,CLE,1,-3,12.2,0.2,1.9
103,50,1,1,4/2/2017,Davis Bertans,11,SAS,UTA,1,-3,12.2,0.7,0.9
103,51,1,1,4/5/2017,Davis Bertans,14,SAS,LAL,1,-26,42.7,0.4,2
103,52,1,1,4/7/2017,Davis Bertans,19,DAL,SAS,0,-20,34.2,5.3,2.2
103,53,0,0,4/8/2017,Davis Bertans,0,SAS,LAC,1,-3,12.2,0.9,1.7
103,54,0,1,4/10/2017,Davis Bertans,2,POR,SAS,0,-13,24.4,0.2,0.9
103,55,1,1,4/12/2017,Davis Bertans,6,UTA,SAS,0,-3,12.2,0.7,0.9
104,1,1,0,10/27/2016,DeAndre' Bembry,2,ATL,WAS,1,2,-7.4,1,-0.1
104,2,1,0,10/29/2016,DeAndre' Bembry,2,PHI,ATL,0,-16,18.3,1.5,-0.3
104,3,0,0,11/12/2016,DeAndre' Bembry,0,ATL,PHI,1,-16,18.3,0.7,-0.9
104,4,1,0,11/22/2016,DeAndre' Bembry,2,ATL,NOP,1,-10,10.9,-0.1,0.5
104,5,1,0,11/25/2016,DeAndre' Bembry,2,UTA,ATL,0,6,-9.8,1.1,0
104,6,0,0,11/27/2016,DeAndre' Bembry,0,LAL,ATL,0,-17,20.7,0.6,-0.7
104,7,0,0,12/3/2016,DeAndre' Bembry,0,TOR,ATL,0,6,-9.8,1.1,-0.2
104,8,1,1,12/23/2016,DeAndre' Bembry,8,DEN,ATL,0,-7,3.6,0.6,0.8
104,9,1,1,12/26/2016,DeAndre' Bembry,6,MIN,ATL,0,-13,14.6,-2.1,0.9
104,10,1,1,1/5/2017,DeAndre' Bembry,6,NOP,ATL,0,-10,10.9,0.4,0.1
104,11,1,0,1/10/2017,DeAndre' Bembry,2,BRO,ATL,0,-19,28,3.2,0.8
104,12,1,0,1/18/2017,DeAndre' Bembry,2,DET,ATL,0,-8,7.3,1.5,0.6
104,13,1,1,1/20/2017,DeAndre' Bembry,4,ATL,CHI,1,-4,2.4,2.3,-0.2
104,14,0,0,1/27/2017,DeAndre' Bembry,0,ATL,WAS,1,2,-7.4,1.3,0.6
104,15,1,1,2/1/2017,DeAndre' Bembry,4,MIA,ATL,0,-4,2.4,-1.4,1
104,16,1,1,2/2/2017,DeAndre' Bembry,10,HOU,ATL,0,8,-14.7,-2,0
104,17,0,0,2/4/2017,DeAndre' Bembry,0,ATL,ORL,1,-15,17,0.7,0
104,18,1,1,2/6/2017,DeAndre' Bembry,6,ATL,UTA,1,6,-9.8,0.6,-0.7
104,19,1,1,2/8/2017,DeAndre' Bembry,10,ATL,DEN,1,-7,3.6,-2.1,0.9
104,20,0,0,2/10/2017,DeAndre' Bembry,0,SAC,ATL,0,-12,13.4,0.7,-0.9
104,21,1,1,2/15/2017,DeAndre' Bembry,4,LAC,ATL,0,6,-9.8,1.1,0
104,22,1,0,2/24/2017,DeAndre' Bembry,2,ATL,MIA,1,-4,2.4,1.1,-0.2
104,23,1,0,2/25/2017,DeAndre' Bembry,2,ORL,ATL,0,-15,17,0.4,0.1
104,24,1,0,2/27/2017,DeAndre' Bembry,2,BOS,ATL,0,7,-12.2,1.9,0.3
104,25,1,0,3/11/2017,DeAndre' Bembry,2,MEM,ATL,0,0,0,1.4,0.7
104,26,1,0,3/20/2017,DeAndre' Bembry,2,CHA,ATL,0,-9,8.5,2.3,0.7
104,27,0,0,3/26/2017,DeAndre' Bembry,0,ATL,BRO,1,-19,28,1.4,0.7
104,28,0,0,3/28/2017,DeAndre' Bembry,0,ATL,PHX,1,-18,23.1,0.8,0.9
104,29,1,1,4/7/2017,DeAndre' Bembry,8,CLE,ATL,0,6,-9.8,-0.7,-0.1
104,30,1,1,4/12/2017,DeAndre' Bembry,7,IND,ATL,0,-2,1.2,1.5,-0.3
105,1,0,0,10/27/2016,DeAndre Jordan,4,POR,LAC,0,-10,12.2,-0.7,-0.8
105,2,0,0,10/30/2016,DeAndre Jordan,6,LAC,UTA,1,0,0,-0.2,-0.8
105,3,1,1,10/31/2016,DeAndre Jordan,16,LAC,PHX,1,-24,32.9,-2,-0.7
105,4,0,1,11/2/2016,DeAndre Jordan,8,LAC,OKL,1,-5,4.9,-3.6,-0.8
105,5,0,0,11/4/2016,DeAndre Jordan,6,MEM,LAC,0,-6,9.8,0.2,0
105,6,0,1,11/5/2016,DeAndre Jordan,8,SAS,LAC,0,3,-12.2,-0.9,-1.7
105,7,0,1,11/7/2016,DeAndre Jordan,8,LAC,DET,1,-14,17.1,-2.7,0.4
105,8,1,1,11/9/2016,DeAndre Jordan,12,LAC,POR,1,-10,12.2,-0.7,-0.8
105,9,0,0,11/11/2016,DeAndre Jordan,6,OKL,LAC,0,-5,4.9,-3.6,-0.8
105,10,0,1,11/12/2016,DeAndre Jordan,8,MIN,LAC,0,-19,24.4,0.6,-0.3
105,11,0,0,11/14/2016,DeAndre Jordan,6,LAC,BRO,1,-25,37.8,-0.9,-0.5
105,12,0,1,11/16/2016,DeAndre Jordan,8,LAC,MEM,1,-6,9.8,0.2,0
105,13,1,1,11/18/2016,DeAndre Jordan,16,SAC,LAC,0,-18,23.2,1.9,0.2
105,14,0,0,11/19/2016,DeAndre Jordan,6,LAC,CHI,1,-10,12.2,-3.3,-0.6
105,15,0,1,11/21/2016,DeAndre Jordan,8,LAC,TOR,1,0,0,-0.3,-0.7
105,16,0,1,11/23/2016,DeAndre Jordan,10,DAL,LAC,0,-17,22,4.4,0.5
105,17,0,1,11/25/2016,DeAndre Jordan,10,DET,LAC,0,-14,17.1,-2.7,0.4
105,18,0,0,11/27/2016,DeAndre Jordan,4,IND,LAC,0,-8,11,1,-0.8
105,19,1,1,11/29/2016,DeAndre Jordan,18,BRO,LAC,0,-25,37.8,-0.9,-0.5
105,20,0,1,12/1/2016,DeAndre Jordan,8,CLE,LAC,0,0,0,-0.7,0.2
105,21,0,0,12/2/2016,DeAndre Jordan,4,NOP,LAC,0,-16,20.7,-0.7,-1.3
105,22,0,0,12/4/2016,DeAndre Jordan,6,LAC,IND,1,-8,11,1,-0.8
105,23,0,1,12/7/2016,DeAndre Jordan,10,LAC,GSW,1,4,-19.5,-1.4,-2.6
105,24,1,1,12/10/2016,DeAndre Jordan,18,LAC,NOP,1,-16,20.7,-0.7,-1.3
105,25,0,0,12/12/2016,DeAndre Jordan,6,LAC,POR,1,-10,12.2,-0.7,-0.8
105,26,0,1,12/14/2016,DeAndre Jordan,10,ORL,LAC,0,-21,26.8,-0.2,-0.6
105,27,0,1,12/16/2016,DeAndre Jordan,10,MIA,LAC,0,-10,12.2,-0.6,-1.5
105,28,0,1,12/18/2016,DeAndre Jordan,10,WAS,LAC,0,-4,2.4,0.1,0.1
105,29,1,1,12/20/2016,DeAndre Jordan,12,LAC,DEN,1,-13,13.4,-3.4,0.3
105,30,0,1,12/22/2016,DeAndre Jordan,8,LAC,SAS,1,3,-12.2,-0.9,-1.7
105,31,0,0,12/23/2016,DeAndre Jordan,6,LAC,DAL,1,-17,22,4.4,0.5
105,32,0,0,12/25/2016,DeAndre Jordan,6,LAL,LAC,0,-23,30.5,-0.5,0.3
105,33,0,1,12/26/2016,DeAndre Jordan,8,LAC,DEN,1,-13,13.4,-3.4,0.3
105,34,0,1,12/28/2016,DeAndre Jordan,10,NOP,LAC,0,-16,20.7,-0.7,-1.3
105,35,1,1,12/30/2016,DeAndre Jordan,18,HOU,LAC,0,2,-4.9,-1.4,-0.1
105,36,0,1,12/31/2016,DeAndre Jordan,8,OKL,LAC,0,-5,4.9,-3.6,-0.8
105,37,0,0,1/2/2017,DeAndre Jordan,6,LAC,PHX,1,-24,32.9,-2,-0.7
105,38,1,1,1/4/2017,DeAndre Jordan,14,LAC,MEM,1,-6,9.8,0.2,0
105,39,1,1,1/6/2017,DeAndre Jordan,18,SAC,LAC,0,-18,23.2,1.9,0.2
105,40,0,0,1/8/2017,DeAndre Jordan,4,LAC,MIA,1,-10,12.2,-0.6,-1.5
105,41,0,1,1/11/2017,DeAndre Jordan,8,LAC,ORL,1,-21,26.8,-0.2,-0.6
105,42,1,1,1/14/2017,DeAndre Jordan,24,LAC,LAL,1,-23,30.5,-0.5,0.3
105,43,1,1,1/16/2017,DeAndre Jordan,14,LAC,OKL,1,-5,4.9,-3.6,-0.8
105,44,1,1,1/19/2017,DeAndre Jordan,24,LAC,MIN,1,-19,24.4,0.6,-0.3
105,45,1,1,1/21/2017,DeAndre Jordan,12,DEN,LAC,0,-13,13.4,-3.4,0.3
105,46,0,0,1/23/2017,DeAndre Jordan,2,ATL,LAC,0,-6,9.8,-1.3,-0.6
105,47,0,0,1/24/2017,DeAndre Jordan,6,PHI,LAC,0,-22,28.1,0.2,-0.9
105,48,0,1,1/28/2017,DeAndre Jordan,8,GSW,LAC,0,4,-19.5,-1.4,-2.6
105,49,0,0,2/1/2017,DeAndre Jordan,6,PHX,LAC,0,-24,32.9,-2,-0.7
105,50,0,0,2/2/2017,DeAndre Jordan,4,LAC,GSW,1,4,-19.5,-1.4,-2.6
105,51,0,0,2/5/2017,DeAndre Jordan,4,BOS,LAC,0,1,-2.4,1,0.1
105,52,0,1,2/6/2017,DeAndre Jordan,8,TOR,LAC,0,0,0,-0.3,-0.7
105,53,1,1,2/8/2017,DeAndre Jordan,24,NYK,LAC,0,-19,24.4,-2.2,-1.3
105,54,0,0,2/11/2017,DeAndre Jordan,4,CHA,LAC,0,-15,18.3,-0.6,-0.6
105,55,0,1,2/13/2017,DeAndre Jordan,10,UTA,LAC,0,0,0,-0.2,-0.8
105,56,0,0,2/15/2017,DeAndre Jordan,6,LAC,ATL,1,-6,9.8,-1.3,-0.6
105,57,1,1,2/23/2017,DeAndre Jordan,12,GSW,LAC,0,4,-19.5,-1.4,-2.6
105,58,1,1,2/24/2017,DeAndre Jordan,14,LAC,SAS,1,3,-12.2,-0.9,-1.7
105,59,1,1,2/26/2017,DeAndre Jordan,18,LAC,CHA,1,-15,18.3,-0.6,-0.6
105,60,0,1,3/1/2017,DeAndre Jordan,10,LAC,HOU,1,2,-4.9,-1.4,-0.1
105,61,0,1,3/3/2017,DeAndre Jordan,10,MIL,LAC,0,-8,11,2.6,-1.1
105,62,0,0,3/4/2017,DeAndre Jordan,6,CHI,LAC,0,-10,12.2,-3.3,-0.6
105,63,1,1,3/6/2017,DeAndre Jordan,12,LAC,BOS,1,1,-2.4,1,0.1
105,64,1,1,3/8/2017,DeAndre Jordan,18,MIN,LAC,0,-19,24.4,0.6,-0.3
105,65,0,0,3/9/2017,DeAndre Jordan,2,MEM,LAC,0,-6,9.8,0.2,0
105,66,1,1,3/11/2017,DeAndre Jordan,12,LAC,PHI,1,-22,28.1,0.2,-0.9
105,67,0,1,3/13/2017,DeAndre Jordan,10,UTA,LAC,0,0,0,-0.2,-0.8
105,68,1,1,3/15/2017,DeAndre Jordan,18,LAC,MIL,1,-8,11,2.6,-1.1
105,69,0,1,3/18/2017,DeAndre Jordan,8,LAC,CLE,1,0,0,-0.7,0.2
105,70,1,1,3/20/2017,DeAndre Jordan,14,LAC,NYK,1,-19,24.4,-2.2,-1.3
105,71,1,1,3/21/2017,DeAndre Jordan,12,LAL,LAC,0,-23,30.5,-0.5,0.3
105,72,1,1,3/23/2017,DeAndre Jordan,12,DAL,LAC,0,-17,22,4.4,0.5
105,73,0,0,3/25/2017,DeAndre Jordan,6,LAC,UTA,1,0,0,-0.2,-0.8
105,74,1,1,3/26/2017,DeAndre Jordan,16,LAC,SAC,1,-18,23.2,1.9,0.2
105,75,1,1,3/29/2017,DeAndre Jordan,16,LAC,WAS,1,-4,2.4,0.1,0.1
105,76,0,0,3/30/2017,DeAndre Jordan,6,PHX,LAC,0,-24,32.9,-2,-0.7
105,77,0,1,4/1/2017,DeAndre Jordan,8,LAC,LAL,1,-23,30.5,-0.5,0.3
